customer_id,age_first,country_first,gender_first,days_since_signup_first,days_since_last_purchase_min,cancellations_count_max,purchase_frequency_mean,revenue_sum,revenue_mean,revenue_std,quantity_sum,quantity_mean,subscription_status_first,churned
CUST2150,30,UK,Female,1079,695,5,46.0,1323.28,1323.28,,7,7.0,active,0
CUST2151,57,Germany,Male,1513,425,4,17.0,1547.7,1547.7,,5,5.0,active,0
CUST2152,21,Pakistan,Male,1882,205,3,2.0,1991.34,1991.34,,9,9.0,active,0
CUST2153,20,USA,Male,1110,371,0,27.0,1882.24,1882.24,,8,8.0,paused,0
CUST2154,48,Pakistan,Female,990,339,4,39.0,1010.74,1010.74,,1,1.0,active,0
CUST2155,61,Germany,Other,1003,967,2,32.0,38.46,38.46,,1,1.0,active,0
CUST2156,53,UK,Male,1188,476,5,6.0,231.24,231.24,,6,6.0,paused,0
CUST2157,49,USA,Female,1847,843,0,45.0,1492.4,1492.4,,4,4.0,paused,0
CUST2158,39,USA,Male,917,230,3,18.0,1051.82,1051.82,,7,7.0,active,0
CUST2159,37,Pakistan,Male,921,203,3,25.0,1468.08,1468.08,,8,8.0,active,0
CUST2160,42,UK,Female,1795,813,3,49.0,1046.67,1046.67,,3,3.0,active,0
CUST2161,27,UK,Female,1448,1352,4,5.0,1024.29,1024.29,,9,9.0,paused,0
CUST2162,25,Germany,Male,1821,1766,1,32.0,153.84,153.84,,6,6.0,active,0
CUST2163,20,USA,Male,1742,549,3,29.0,264.32,264.32,,4,4.0,active,0
CUST2164,20,Germany,Male,1741,842,2,7.0,1065.6,1065.6,,6,6.0,paused,0
CUST2165,55,UK,Male,1991,1395,5,31.0,1635.48,1635.48,,4,4.0,active,0
CUST2166,20,Canada,Male,1834,1057,4,13.0,691.76,691.76,,8,8.0,paused,0
CUST2167,60,UK,Female,1163,180,0,27.0,1231.84,1231.84,,2,2.0,active,0
CUST2168,46,UK,Female,1991,1494,3,8.0,1324.92,1324.92,,2,2.0,active,0
CUST2169,63,Canada,Female,1913,1009,3,15.0,1470.99,1470.99,,3,3.0,active,0
CUST2170,67,UK,Female,1146,647,3,4.0,1899.95,1899.95,,5,5.0,paused,0
CUST2171,60,USA,Male,1118,368,3,45.0,1562.04,1562.04,,6,6.0,cancelled,1
CUST2172,64,UK,Male,1960,1245,2,35.0,1119.1,1119.1,,5,5.0,active,0
CUST2173,69,Pakistan,Female,1992,1815,5,21.0,1881.0400000000002,1881.0400000000002,,7,7.0,active,0
CUST2174,26,Pakistan,Male,1213,809,5,31.0,1142.08,1142.08,,8,8.0,active,0
CUST2175,19,USA,Male,1614,1293,0,35.0,1064.3400000000001,1064.3400000000001,,9,9.0,active,0
CUST2176,54,India,Male,1252,1139,1,40.0,1335.36,1335.36,,8,8.0,cancelled,1
CUST2177,61,USA,Male,1205,339,5,49.0,1356.12,1356.12,,1,1.0,active,0
CUST2178,67,India,Male,1368,179,1,46.0,1972.38,1972.38,,6,6.0,cancelled,1
CUST2179,46,Canada,Male,1244,939,1,16.0,348.57,348.57,,9,9.0,active,0
CUST2180,68,Germany,Male,1917,1642,3,17.0,1613.36,1613.36,,8,8.0,paused,0
CUST2181,30,Pakistan,Male,1599,810,3,6.0,33.2,33.2,,4,4.0,cancelled,1
CUST2182,28,Germany,Female,1452,699,3,33.0,1175.8500000000001,1175.8500000000001,,9,9.0,active,0
CUST2183,59,UK,Male,1311,846,2,18.0,899.4000000000001,899.4000000000001,,3,3.0,active,0
CUST2184,45,Pakistan,Male,1356,1198,0,26.0,643.98,643.98,,2,2.0,cancelled,1
CUST2185,60,Canada,Female,1265,1109,3,4.0,819.6,819.6,,2,2.0,paused,0
CUST2186,67,Pakistan,Male,1229,953,2,30.0,1077.21,1077.21,,9,9.0,paused,0
CUST2187,35,Pakistan,Male,1320,808,2,39.0,1264.72,1264.72,,2,2.0,cancelled,1
CUST2188,62,Germany,Male,1699,880,0,15.0,665.88,665.88,,2,2.0,cancelled,1
CUST2189,22,Canada,Male,1356,468,3,9.0,1894.9,1894.9,,5,5.0,active,0
CUST2190,31,Pakistan,Male,1382,1104,3,44.0,1805.8200000000002,1805.8200000000002,,3,3.0,active,0
CUST2191,33,Canada,Male,1193,751,1,49.0,611.12,611.12,,8,8.0,active,0
CUST2192,32,India,Female,1694,1680,2,27.0,1482.18,1482.18,,6,6.0,cancelled,1
CUST2193,50,UK,Female,1588,768,5,13.0,862.8,862.8,,4,4.0,cancelled,1
CUST2194,35,UK,Female,1457,188,3,40.0,1896.6,1896.6,,4,4.0,active,0
CUST2195,57,UK,Male,1825,958,2,4.0,33.199999999999996,33.199999999999996,,5,5.0,active,0
CUST2196,58,UK,Male,1610,666,1,21.0,1514.94,1514.94,,2,2.0,paused,0
CUST2197,31,USA,Other,1141,954,2,41.0,1921.75,1921.75,,5,5.0,active,0
CUST2198,35,UK,Male,1831,1032,5,7.0,1008.76,1008.76,,4,4.0,active,0
CUST2199,30,USA,Male,926,837,4,39.0,1685.97,1685.97,,3,3.0,active,0
CUST2200,69,UK,Male,1487,833,5,20.0,470.52,470.52,,3,3.0,active,0
CUST2201,55,UK,Female,1071,886,2,25.0,948.96,948.96,,1,1.0,active,0
CUST2202,56,UK,Female,1859,1521,4,36.0,1955.16,1955.16,,9,9.0,active,0
CUST2203,43,Canada,Male,1757,860,2,6.0,1184.34,1184.34,,6,6.0,active,0
CUST2204,54,USA,Female,1560,715,1,47.0,694.4699999999999,694.4699999999999,,7,7.0,active,0
CUST2205,30,USA,Male,1319,714,4,12.0,1591.7400000000002,1591.7400000000002,,9,9.0,active,0
CUST2206,42,UK,Female,1850,440,4,20.0,1298.1999999999998,1298.1999999999998,,5,5.0,paused,0
CUST2207,38,India,Male,1011,780,4,23.0,1745.79,1745.79,,3,3.0,active,0
CUST2208,48,Pakistan,Female,1515,1174,0,27.0,297.19,297.19,,1,1.0,active,0
CUST2209,67,Canada,Male,1365,281,1,5.0,699.48,699.48,,2,2.0,cancelled,1
CUST2210,29,India,Male,1932,329,3,19.0,603.4,603.4,,1,1.0,cancelled,1
CUST2211,18,Germany,Male,1701,1211,3,28.0,354.0,354.0,,4,4.0,active,0
CUST2212,28,UK,Female,1251,644,0,36.0,1154.72,1154.72,,8,8.0,active,0
CUST2213,57,India,Male,1443,756,4,23.0,1855.4,1855.4,,2,2.0,active,0
CUST2214,40,UK,Male,1407,1001,4,44.0,29.12,29.12,,8,8.0,paused,0
CUST2215,62,USA,Male,1750,802,0,20.0,395.36,395.36,,4,4.0,cancelled,1
CUST2216,29,USA,Male,1859,1103,0,42.0,1096.29,1096.29,,9,9.0,active,0
CUST2217,50,UK,Male,1832,456,0,5.0,613.92,613.92,,3,3.0,active,0
CUST2218,41,USA,Female,989,451,0,29.0,1515.1499999999999,1515.1499999999999,,9,9.0,active,0
CUST2219,64,USA,Female,1679,1382,4,44.0,1202.55,1202.55,,5,5.0,paused,0
CUST2220,39,Germany,Female,1779,408,1,6.0,81.30000000000001,81.30000000000001,,6,6.0,active,0
CUST2221,53,Pakistan,Male,1195,1023,1,15.0,1057.56,1057.56,,3,3.0,active,0
CUST2222,45,Canada,Male,1771,1265,1,38.0,1921.6799999999998,1921.6799999999998,,3,3.0,cancelled,1
CUST2223,60,Pakistan,Other,1533,693,0,22.0,638.8499999999999,638.8499999999999,,3,3.0,active,0
CUST2224,29,Germany,Female,1973,861,3,12.0,1131.48,1131.48,,7,7.0,active,0
CUST2225,36,Pakistan,Female,952,445,0,13.0,1303.02,1303.02,,9,9.0,active,0
CUST2226,25,Germany,Female,1058,764,5,31.0,1779.52,1779.52,,8,8.0,active,0
CUST2227,52,India,Male,1368,1142,3,48.0,207.83,207.83,,7,7.0,active,0
CUST2228,60,Germany,Other,1044,337,0,35.0,809.28,809.28,,8,8.0,active,0
CUST2229,53,UK,Female,1284,722,5,32.0,1005.06,1005.06,,6,6.0,active,0
CUST2230,46,India,Female,1731,812,5,48.0,324.15,324.15,,3,3.0,cancelled,1
CUST2231,40,Pakistan,Female,1834,206,0,38.0,1994.58,1994.58,,6,6.0,paused,0
CUST2232,50,India,Female,1890,1880,0,5.0,1361.28,1361.28,,2,2.0,active,0
CUST2233,67,Canada,Female,1944,809,3,36.0,1785.5600000000002,1785.5600000000002,,7,7.0,active,0
CUST2234,34,Germany,Female,2004,1670,5,27.0,804.23,804.23,,7,7.0,active,0
CUST2235,44,Germany,Female,1254,691,1,17.0,1155.6,1155.6,,6,6.0,active,0
CUST2236,63,India,Female,1671,650,1,27.0,416.82,416.82,,3,3.0,cancelled,1
CUST2237,49,Germany,Female,1803,379,4,7.0,1427.64,1427.64,,1,1.0,active,0
CUST2238,51,Pakistan,Female,1150,636,4,18.0,174.92999999999998,174.92999999999998,,7,7.0,paused,0
CUST2239,29,India,Male,942,812,5,28.0,184.92000000000002,184.92000000000002,,3,3.0,active,0
CUST2240,44,Germany,Male,1292,618,1,39.0,1074.12,1074.12,,2,2.0,active,0
CUST2241,55,Germany,Female,1809,1232,0,16.0,848.32,848.32,,4,4.0,active,0
CUST2242,41,Pakistan,Female,1092,344,4,14.0,974.32,974.32,,4,4.0,active,0
CUST2243,26,UK,Female,1222,654,3,10.0,1984.8,1984.8,,2,2.0,active,0
CUST2244,18,Germany,Male,1704,501,5,20.0,610.13,610.13,,1,1.0,active,0
CUST2245,55,Canada,Female,1919,882,3,7.0,553.59,553.59,,9,9.0,active,0
CUST2246,36,Germany,Female,1234,549,3,28.0,1399.52,1399.52,,2,2.0,cancelled,1
CUST2247,60,India,Male,1853,283,0,8.0,1111.66,1111.66,,1,1.0,active,0
CUST2248,46,India,Male,1038,335,3,5.0,394.11,394.11,,9,9.0,active,0
CUST2249,49,Germany,Male,1467,927,4,35.0,162.12,162.12,,6,6.0,cancelled,1
CUST2250,48,UK,Male,1555,955,1,10.0,499.12,499.12,,4,4.0,active,0
CUST2251,58,USA,Female,1987,1671,4,44.0,1014.1800000000001,1014.1800000000001,,6,6.0,cancelled,1
CUST2252,26,Canada,Male,1685,723,1,39.0,266.92,266.92,,2,2.0,active,0
CUST2253,42,Pakistan,Female,1649,951,2,19.0,38.96,38.96,,8,8.0,active,0
CUST2254,54,Canada,Female,1584,1582,4,33.0,526.33,526.33,,1,1.0,paused,0
CUST2255,51,India,Female,1741,1252,2,19.0,1964.4900000000002,1964.4900000000002,,3,3.0,cancelled,1
CUST2256,28,Germany,Female,1605,1169,0,39.0,984.4499999999999,984.4499999999999,,3,3.0,active,0
CUST2257,56,Canada,Male,1981,790,2,6.0,424.44,424.44,,4,4.0,cancelled,1
CUST2258,46,Canada,Male,1608,508,3,17.0,306.42,306.42,,3,3.0,active,0
CUST2259,39,Germany,Male,1943,1785,0,39.0,1358.9099999999999,1358.9099999999999,,7,7.0,active,0
CUST2260,50,Germany,Male,1447,887,5,4.0,1161.9,1161.9,,6,6.0,active,0
CUST2261,50,UK,Female,1099,353,2,47.0,210.18,210.18,,6,6.0,active,0
CUST2262,58,USA,Male,1157,867,0,29.0,91.23,91.23,,3,3.0,paused,0
CUST2263,19,UK,Female,1071,314,3,38.0,1127.94,1127.94,,3,3.0,paused,0
CUST2264,25,Pakistan,Male,937,625,1,38.0,578.12,578.12,,2,2.0,active,0
CUST2265,48,Canada,Female,1562,1284,3,27.0,372.21,372.21,,3,3.0,active,0
CUST2266,28,Canada,Female,1989,1076,5,49.0,1127.8,1127.8,,2,2.0,active,0
CUST2267,65,UK,Male,1693,668,1,11.0,1191.84,1191.84,,6,6.0,cancelled,1
CUST2268,68,USA,Female,1638,1617,3,4.0,1988.48,1988.48,,8,8.0,cancelled,1
CUST2269,43,Pakistan,Female,1824,759,4,23.0,1532.79,1532.79,,7,7.0,active,0
CUST2270,24,UK,Male,1334,860,0,42.0,915.31,915.31,,1,1.0,active,0
CUST2271,55,Canada,Male,1406,1216,3,43.0,969.39,969.39,,3,3.0,active,0
CUST2272,47,USA,Male,1106,304,2,17.0,401.12,401.12,,8,8.0,paused,0
CUST2273,25,Pakistan,Female,1781,1661,5,31.0,1991.63,1991.63,,1,1.0,active,0
CUST2274,60,Canada,Female,1782,461,0,1.0,1147.65,1147.65,,3,3.0,active,0
CUST2275,58,India,Male,1277,195,4,12.0,149.2,149.2,,5,5.0,active,0
CUST2276,18,India,Female,1250,1166,5,19.0,840.06,840.06,,6,6.0,paused,0
CUST2277,53,USA,Male,1811,719,2,18.0,163.1,163.1,,5,5.0,active,0
CUST2278,34,UK,Female,1084,750,0,32.0,1587.3000000000002,1587.3000000000002,,3,3.0,cancelled,1
CUST2279,53,Canada,Female,1069,193,1,4.0,61.739999999999995,61.739999999999995,,6,6.0,active,0
CUST2280,41,Germany,Male,1101,493,1,21.0,1137.2,1137.2,,8,8.0,active,0
CUST2281,27,Germany,Male,1136,179,2,4.0,1313.19,1313.19,,9,9.0,active,0
CUST2282,27,UK,Female,1666,555,0,36.0,526.25,526.25,,5,5.0,active,0
CUST2283,52,Germany,Male,1493,916,1,33.0,585.72,585.72,,6,6.0,active,0
CUST2284,46,India,Male,1598,451,2,28.0,1928.52,1928.52,,9,9.0,active,0
CUST2285,26,UK,Male,1363,281,4,35.0,1019.35,1019.35,,5,5.0,active,0
CUST2286,56,UK,Female,1710,1209,2,34.0,729.75,729.75,,7,7.0,active,0
CUST2287,32,Canada,Female,1750,644,0,36.0,337.6,337.6,,8,8.0,active,0
CUST2288,69,India,Female,1318,993,2,35.0,1671.92,1671.92,,4,4.0,cancelled,1
CUST2289,64,Pakistan,Female,1078,506,5,5.0,692.16,692.16,,6,6.0,cancelled,1
CUST2290,24,Pakistan,Female,1337,626,3,27.0,309.36,309.36,,6,6.0,paused,0
CUST2291,18,Germany,Male,1284,955,5,19.0,806.96,806.96,,4,4.0,cancelled,1
CUST2292,19,Canada,Female,1550,1093,1,39.0,27.349999999999998,27.349999999999998,,5,5.0,active,0
CUST2293,59,USA,Female,1910,1166,2,26.0,810.4499999999999,810.4499999999999,,9,9.0,cancelled,1
CUST2294,19,UK,Female,1053,404,2,32.0,580.8,580.8,,6,6.0,active,0
CUST2295,31,Pakistan,Male,1726,635,4,40.0,1457.46,1457.46,,6,6.0,active,0
CUST2296,66,India,Male,1414,629,3,10.0,1385.72,1385.72,,4,4.0,active,0
CUST2297,63,Germany,Female,1167,346,1,30.0,1363.8,1363.8,,5,5.0,active,0
CUST2298,56,Canada,Female,1589,699,0,16.0,251.4,251.4,,2,2.0,paused,0
CUST2299,33,USA,Female,1460,1127,2,13.0,572.8,572.8,,8,8.0,active,0
CUST2300,22,Pakistan,Female,1197,986,1,36.0,731.92,731.92,,4,4.0,cancelled,1
CUST2301,44,USA,Male,1216,790,2,18.0,45.81,45.81,,1,1.0,cancelled,1
CUST2302,49,India,Male,1955,1183,3,29.0,1328.6999999999998,1328.6999999999998,,6,6.0,active,0
CUST2303,24,Canada,Female,1423,763,1,4.0,1487.52,1487.52,,8,8.0,cancelled,1
CUST2304,57,USA,Female,1990,1453,4,11.0,1684.6,1684.6,,2,2.0,active,0
CUST2305,19,Canada,Male,1778,1378,5,13.0,1871.19,1871.19,,1,1.0,active,0
CUST2306,37,USA,Male,949,423,5,2.0,1237.38,1237.38,,2,2.0,active,0
CUST2307,58,Canada,Female,1864,1539,4,22.0,1161.79,1161.79,,7,7.0,cancelled,1
CUST2308,27,USA,Female,1300,817,1,20.0,1693.6499999999999,1693.6499999999999,,7,7.0,cancelled,1
CUST2309,67,UK,Male,1294,585,3,6.0,1657.92,1657.92,,8,8.0,active,0
CUST2310,27,Canada,Male,1035,709,3,47.0,1284.6299999999999,1284.6299999999999,,3,3.0,active,0
CUST2311,27,USA,Male,1545,553,5,34.0,1568.9099999999999,1568.9099999999999,,7,7.0,paused,0
CUST2312,61,Pakistan,Female,948,304,5,19.0,617.52,617.52,,8,8.0,active,0
CUST2313,19,USA,Female,1589,527,3,25.0,128.32,128.32,,2,2.0,cancelled,1
CUST2314,25,Pakistan,Male,1328,217,4,18.0,1856.8200000000002,1856.8200000000002,,3,3.0,cancelled,1
CUST2315,29,USA,Male,1260,180,1,6.0,433.9,433.9,,5,5.0,cancelled,1
CUST2316,52,India,Male,1591,1307,3,8.0,1596.0,1596.0,,6,6.0,active,0
CUST2317,64,Germany,Female,1777,1445,0,29.0,1175.52,1175.52,,6,6.0,paused,0
CUST2318,50,USA,Female,1804,969,2,25.0,1230.75,1230.75,,9,9.0,cancelled,1
CUST2319,26,UK,Other,1566,1266,4,23.0,22.29,22.29,,3,3.0,active,0
CUST2320,53,Germany,Male,1021,336,0,43.0,1383.18,1383.18,,2,2.0,active,0
CUST2321,20,Pakistan,Male,1630,1418,0,12.0,1000.52,1000.52,,2,2.0,active,0
CUST2322,23,Canada,Male,1316,1016,4,7.0,1775.6,1775.6,,8,8.0,cancelled,1
CUST2323,31,India,Male,1014,548,2,20.0,1143.57,1143.57,,3,3.0,active,0
CUST2324,26,Germany,Male,1728,909,5,15.0,255.16,255.16,,1,1.0,active,0
CUST2325,21,UK,Male,1620,1517,5,48.0,1384.53,1384.53,,7,7.0,cancelled,1
CUST2326,49,Germany,Female,1799,675,0,10.0,1032.64,1032.64,,7,7.0,paused,0
CUST2327,58,Pakistan,Female,1648,1005,3,29.0,263.68,263.68,,4,4.0,active,0
CUST2328,18,USA,Female,1257,255,5,13.0,1898.8,1898.8,,2,2.0,active,0
CUST2329,30,USA,Female,1221,1019,4,35.0,1629.13,1629.13,,1,1.0,active,0
CUST2330,23,Pakistan,Male,1896,369,4,44.0,553.2,553.2,,5,5.0,active,0
CUST2331,52,Canada,Male,1088,265,2,30.0,836.2199999999999,836.2199999999999,,7,7.0,paused,0
CUST2332,49,Pakistan,Female,1889,1483,4,36.0,517.3,517.3,,2,2.0,cancelled,1
CUST2333,55,UK,Male,1983,1160,1,34.0,1381.08,1381.08,,2,2.0,active,0
CUST2334,36,India,Other,1451,523,3,43.0,545.36,545.36,,8,8.0,active,0
CUST2335,65,USA,Male,1285,985,4,2.0,345.36,345.36,,2,2.0,active,0
CUST2336,54,Pakistan,Female,1978,707,3,6.0,1983.66,1983.66,,6,6.0,cancelled,1
CUST2337,57,Pakistan,Female,1780,213,2,21.0,642.96,642.96,,9,9.0,cancelled,1
CUST2338,19,UK,Male,1659,1019,2,14.0,1776.88,1776.88,,7,7.0,paused,0
CUST2339,56,India,Male,1612,268,5,46.0,1859.88,1859.88,,6,6.0,active,0
CUST2340,39,Canada,Female,1701,1468,3,6.0,1759.6,1759.6,,2,2.0,cancelled,1
CUST2341,49,Pakistan,Female,1071,1040,2,38.0,406.16,406.16,,8,8.0,paused,0
CUST2342,49,India,Female,1201,1176,0,22.0,1626.72,1626.72,,3,3.0,active,0
CUST2343,24,India,Female,1724,362,4,17.0,329.58,329.58,,6,6.0,active,0
CUST2344,56,India,Male,1148,1081,1,22.0,924.8000000000001,924.8000000000001,,5,5.0,cancelled,1
CUST2345,20,Pakistan,Other,1790,948,1,6.0,1302.3,1302.3,,9,9.0,cancelled,1
CUST2346,21,India,Female,1692,1305,2,13.0,1868.97,1868.97,,3,3.0,active,0
CUST2347,45,Canada,Male,1039,594,1,43.0,1228.1499999999999,1228.1499999999999,,7,7.0,paused,0
CUST2348,47,India,Female,1731,388,0,49.0,1914.57,1914.57,,9,9.0,cancelled,1
CUST2349,53,Germany,Male,1639,1637,3,11.0,1074.1499999999999,1074.1499999999999,,9,9.0,cancelled,1
CUST2350,52,Pakistan,Female,1191,708,5,1.0,907.86,907.86,,6,6.0,active,0
CUST2351,45,Germany,Male,1946,647,4,16.0,1336.56,1336.56,,3,3.0,paused,0
CUST2352,62,Canada,Male,1522,284,0,20.0,1700.0,1700.0,,1,1.0,active,0
CUST2353,45,India,Female,1887,1040,4,7.0,158.76,158.76,,7,7.0,cancelled,1
CUST2354,20,Pakistan,Female,1042,326,1,10.0,81.92,81.92,,4,4.0,paused,0
CUST2355,33,USA,Female,1207,377,0,24.0,1353.6,1353.6,,8,8.0,active,0
CUST2356,58,India,Female,956,250,0,12.0,335.08,335.08,,2,2.0,active,0
CUST2357,49,UK,Female,1554,882,3,29.0,1002.51,1002.51,,9,9.0,cancelled,1
CUST2358,58,Germany,Female,1592,182,4,47.0,1700.1000000000001,1700.1000000000001,,9,9.0,cancelled,1
CUST2359,57,USA,Female,914,477,0,26.0,973.6200000000001,973.6200000000001,,3,3.0,active,0
CUST2360,65,UK,Female,1840,370,3,3.0,566.91,566.91,,9,9.0,active,0
CUST2361,58,USA,Male,1642,936,2,49.0,1884.2,1884.2,,4,4.0,active,0
CUST2362,67,Canada,Female,1322,205,1,3.0,184.08,184.08,,8,8.0,paused,0
CUST2363,41,Pakistan,Female,1017,308,2,36.0,690.54,690.54,,6,6.0,paused,0
CUST2364,23,Canada,Male,1874,1491,3,40.0,1588.58,1588.58,,1,1.0,cancelled,1
CUST2365,45,UK,Female,1254,1007,3,48.0,912.3100000000001,912.3100000000001,,7,7.0,paused,0
CUST2366,57,India,Female,1343,1236,4,9.0,84.28,84.28,,7,7.0,active,0
CUST2367,41,Canada,Female,1797,195,4,17.0,246.03,246.03,,1,1.0,active,0
CUST2368,54,Germany,Male,1844,934,4,18.0,908.2,908.2,,1,1.0,cancelled,1
CUST2369,57,India,Other,1816,1507,2,35.0,1350.0,1350.0,,9,9.0,cancelled,1
CUST2370,61,India,Male,1570,651,3,22.0,710.4000000000001,710.4000000000001,,5,5.0,active,0
CUST2371,19,Canada,Male,1754,1712,2,9.0,1897.8,1897.8,,5,5.0,active,0
CUST2372,23,Canada,Female,1043,583,2,37.0,514.9,514.9,,5,5.0,active,0
CUST2373,64,Canada,Female,1713,517,3,36.0,1772.26,1772.26,,7,7.0,paused,0
CUST2374,64,Canada,Male,1365,972,3,39.0,584.3100000000001,584.3100000000001,,3,3.0,cancelled,1
CUST2375,50,UK,Male,929,389,4,13.0,684.85,684.85,,1,1.0,active,0
CUST2376,63,Pakistan,Female,953,271,0,3.0,399.20000000000005,399.20000000000005,,5,5.0,active,0
CUST2377,38,Canada,Female,1912,581,4,47.0,531.09,531.09,,9,9.0,cancelled,1
CUST2378,33,Germany,Female,1015,222,4,47.0,582.0,582.0,,2,2.0,cancelled,1
CUST2379,22,USA,Female,1964,1265,1,37.0,1115.8,1115.8,,7,7.0,paused,0
CUST2380,67,USA,Female,1658,480,3,20.0,755.57,755.57,,1,1.0,cancelled,1
CUST2381,63,USA,Male,1647,475,1,5.0,1721.16,1721.16,,9,9.0,active,0
CUST2382,64,USA,Other,1598,847,3,10.0,161.58,161.58,,1,1.0,paused,0
CUST2383,67,Germany,Female,1390,403,3,34.0,126.56,126.56,,8,8.0,paused,0
CUST2384,53,Pakistan,Male,985,531,3,2.0,1592.44,1592.44,,2,2.0,active,0
CUST2385,44,Pakistan,Male,978,580,2,39.0,822.44,822.44,,4,4.0,cancelled,1
CUST2386,26,India,Male,1155,405,2,18.0,815.0999999999999,815.0999999999999,,3,3.0,active,0
CUST2387,25,Pakistan,Female,1047,812,1,15.0,281.76,281.76,,6,6.0,active,0
CUST2388,64,Germany,Female,1168,507,2,8.0,1221.69,1221.69,,1,1.0,active,0
CUST2389,39,Germany,Male,1729,773,3,12.0,1270.6200000000001,1270.6200000000001,,3,3.0,cancelled,1
CUST2390,26,India,Female,1479,594,3,40.0,1612.8,1612.8,,9,9.0,cancelled,1
CUST2391,54,USA,Male,1946,1726,0,31.0,148.12,148.12,,4,4.0,active,0
CUST2392,63,India,Male,1953,1687,0,47.0,949.04,949.04,,8,8.0,active,0
CUST2393,33,UK,Male,1041,524,1,15.0,1298.8,1298.8,,5,5.0,paused,0
CUST2394,51,UK,Male,1570,608,2,39.0,847.4,847.4,,5,5.0,paused,0
CUST2395,59,UK,Male,1588,741,4,31.0,895.59,895.59,,9,9.0,cancelled,1
CUST2396,62,UK,Female,1631,392,3,9.0,1615.8,1615.8,,1,1.0,active,0
CUST2397,67,Pakistan,Female,1638,354,2,41.0,1785.74,1785.74,,1,1.0,active,0
CUST2398,69,Canada,Male,1841,1197,4,33.0,582.96,582.96,,7,7.0,active,0
CUST2399,31,USA,Male,1637,1017,1,49.0,393.84,393.84,,9,9.0,active,0
CUST2400,18,Canada,Male,1557,462,4,35.0,1660.88,1660.88,,4,4.0,active,0
CUST2401,56,India,Male,1873,517,2,32.0,1567.92,1567.92,,6,6.0,cancelled,1
CUST2402,57,USA,Female,1354,840,3,32.0,799.17,799.17,,3,3.0,active,0
CUST2403,35,USA,Other,1734,1557,2,11.0,1058.48,1058.48,,8,8.0,paused,0
CUST2404,56,UK,Male,1017,994,3,18.0,1923.4,1923.4,,5,5.0,active,0
CUST2405,20,Canada,Male,1428,1092,5,10.0,1914.38,1914.38,,1,1.0,active,0
CUST2406,49,Pakistan,Male,985,945,0,41.0,1358.82,1358.82,,2,2.0,active,0
CUST2407,63,Pakistan,Male,1642,1556,2,30.0,436.14,436.14,,3,3.0,cancelled,1
CUST2408,33,Germany,Female,1849,1763,3,16.0,1533.5600000000002,1533.5600000000002,,7,7.0,active,0
CUST2409,43,India,Male,1757,1613,2,25.0,636.09,636.09,,7,7.0,active,0
CUST2410,21,Germany,Male,1023,610,4,9.0,72.02,72.02,,2,2.0,paused,0
CUST2411,65,USA,Male,1146,550,2,45.0,1940.3,1940.3,,5,5.0,paused,0
CUST2412,48,Canada,Female,1654,328,5,33.0,327.28,327.28,,4,4.0,active,0
CUST2413,42,Germany,Female,1538,282,0,5.0,859.2,859.2,,8,8.0,active,0
CUST2414,38,USA,Male,1205,654,3,13.0,1969.9499999999998,1969.9499999999998,,3,3.0,active,0
CUST2415,69,UK,Male,1120,424,1,47.0,1704.56,1704.56,,8,8.0,active,0
CUST2416,63,Canada,Female,1017,494,4,34.0,1559.3999999999999,1559.3999999999999,,6,6.0,cancelled,1
CUST2417,59,UK,Female,1032,422,1,4.0,1499.25,1499.25,,1,1.0,active,0
CUST2418,57,UK,Female,1626,603,2,39.0,1457.3700000000001,1457.3700000000001,,9,9.0,active,0
CUST2419,33,Pakistan,Male,1729,181,3,21.0,1836.4,1836.4,,8,8.0,active,0
CUST2420,66,USA,Female,1027,660,1,13.0,298.18,298.18,,1,1.0,cancelled,1
CUST2421,56,India,Female,1490,459,1,8.0,1299.21,1299.21,,1,1.0,cancelled,1
CUST2422,28,India,Female,1815,1320,0,19.0,1208.83,1208.83,,7,7.0,active,0
CUST2423,56,UK,Female,1094,742,3,35.0,1437.3600000000001,1437.3600000000001,,3,3.0,active,0
CUST2424,53,UK,Female,1326,847,2,2.0,1124.88,1124.88,,8,8.0,active,0
CUST2425,49,UK,Male,1748,1365,0,30.0,1458.3100000000002,1458.3100000000002,,7,7.0,paused,0
CUST2426,23,Germany,Female,1699,629,1,13.0,905.58,905.58,,9,9.0,active,0
CUST2427,21,Germany,Male,1445,1038,0,15.0,53.12,53.12,,8,8.0,cancelled,1
CUST2428,48,Germany,Female,1013,768,4,31.0,1050.72,1050.72,,8,8.0,paused,0
CUST2429,36,Germany,Male,1121,528,5,45.0,1092.39,1092.39,,1,1.0,active,0
CUST2430,50,UK,Female,1518,832,2,41.0,1638.6,1638.6,,4,4.0,cancelled,1
CUST2431,25,USA,Male,1360,820,4,4.0,622.92,622.92,,4,4.0,cancelled,1
CUST2432,47,UK,Female,1949,448,3,5.0,1808.64,1808.64,,8,8.0,paused,0
CUST2433,31,Germany,Female,1515,650,0,32.0,1695.0,1695.0,,1,1.0,active,0
CUST2434,54,Germany,Male,1366,881,0,10.0,703.71,703.71,,7,7.0,active,0
CUST2435,68,Canada,Female,1251,465,2,37.0,1502.12,1502.12,,2,2.0,cancelled,1
CUST2436,36,Canada,Female,1702,725,1,34.0,908.34,908.34,,2,2.0,paused,0
CUST2437,51,Germany,Male,1097,882,0,15.0,1197.2,1197.2,,4,4.0,active,0
