order_id,customer_id,age,product_id,country,signup_date,last_purchase_date,cancellations_count,subscription_status,order_date,unit_price,quantity,purchase_frequency,preferred_category,product_name,category,gender,Revenue,Age_group,Days Since Last Purchase,Customer Tenure Days,Month-Year,Churn Risk Score
ORD5140,CUST1140,55,PROD340,UK,14-Feb-22,25-Feb-24,2,active,05-Dec-24,179.86,7,3,Clothing,Cycling Helmet,Sports,Male,1259.02,46-55,726,741,Dec-24,70
ORD5141,CUST1141,19,PROD341,Germany,24-Mar-23,03-Nov-24,4,cancelled,30-Dec-23,218.72,8,9,Clothing,Sneakers,Clothing,Female,1749.76,18-25,474,590,Dec-23,80
ORD5142,CUST1142,47,PROD342,UK,02-Jun-23,28-Mar-25,0,cancelled,24-Aug-23,177.72,4,46,Clothing,T-Shirt,Clothing,Female,710.88,46-55,329,665,Aug-23,50
ORD5143,CUST1143,53,PROD343,India,20-Oct-21,26-Apr-25,5,active,16-Sep-24,224.37,4,30,Electronics,Conditioner,Beauty,Female,897.48,46-55,300,1284,Sep-24,80
ORD5144,CUST1144,46,PROD344,India,10-Nov-21,26-Jun-24,3,active,19-Aug-25,283.6,7,18,Electronics,Dress,Clothing,Female,1985.2,46-55,604,959,Aug-25,80
ORD5145,CUST1145,48,PROD345,Germany,07-Aug-21,05-Sep-24,2,cancelled,06-Jul-23,167,9,23,Clothing,Skirt,Clothing,Male,1503,46-55,533,1125,Jul-23,70
ORD5146,CUST1146,47,PROD346,USA,17-Mar-21,30-Oct-23,1,active,25-Jan-23,121.06,6,24,Beauty,Jeans,Clothing,Female,726.36,46-55,844,957,Jan-23,60
ORD5147,CUST1147,26,PROD347,Germany,24-Aug-22,28-Feb-25,5,active,19-Jul-25,433.59,3,28,Beauty,Headphones,Electronics,Other,1300.77,26-35,357,919,Jul-25,80
ORD5148,CUST1148,20,PROD348,India,05-Dec-21,25-Jul-24,1,active,16-Feb-25,230.28,5,17,Beauty,Lamp,Home,Male,1151.4,18-25,575,963,Feb-25,60
ORD5149,CUST1149,51,PROD349,Germany,23-Sep-21,05-Feb-24,2,cancelled,24-Jan-24,8.24,6,37,Clothing,Nail Polish,Beauty,Male,49.44,46-55,746,865,Jan-24,70
ORD5150,CUST1150,20,PROD350,Germany,22-Sep-21,07-Oct-22,3,cancelled,05-May-24,634.46,3,40,Clothing,Shirt,Clothing,Male,1903.38,18-25,1232,380,May-24,80
ORD5151,CUST1151,49,PROD351,USA,26-Dec-20,01-May-22,3,active,16-May-21,156.77,8,40,Sports,Nail Polish,Beauty,Female,1254.16,46-55,1391,491,May-21,80
ORD5152,CUST1152,27,PROD352,Pakistan,09-Nov-21,18-Jan-23,5,active,25-Jan-24,172.17,7,41,Home,Microwave,Home,Female,1205.19,26-35,1129,435,Jan-24,80
ORD5153,CUST1153,52,PROD353,India,27-Jul-22,08-Jul-24,2,active,15-Sep-22,1308.29,1,18,Clothing,Jacket,Clothing,Female,1308.29,46-55,592,712,Sep-22,70
ORD5154,CUST1154,24,PROD354,UK,13-Oct-20,20-Dec-24,1,cancelled,17-Mar-21,773,2,42,Home,Face Wash,Beauty,Other,1546,18-25,427,1529,Mar-21,60
ORD5155,CUST1155,54,PROD355,UK,28-Aug-22,30-Jan-25,1,cancelled,28-Jul-23,37.35,1,7,Home,Sneakers,Clothing,Female,37.35,46-55,386,886,Jul-23,60
ORD5156,CUST1156,42,PROD356,Pakistan,06-Oct-21,12-Aug-24,0,active,18-Sep-22,210.51,2,1,Home,Jacket,Clothing,Male,421.02,36-45,557,1041,Sep-22,50
ORD5157,CUST1157,55,PROD357,Canada,17-Jul-22,07-Feb-24,4,cancelled,29-Jul-22,184.94,7,45,Home,Hoodie,Clothing,Male,1294.58,46-55,744,570,Jul-22,80
ORD5158,CUST1158,35,PROD358,Pakistan,22-Nov-20,14-Oct-21,4,active,09-Apr-21,34.88,5,24,Beauty,Lamp,Home,Female,174.4,26-35,1590,326,Apr-21,80
ORD5159,CUST1159,31,PROD359,Pakistan,09-Apr-22,09-Aug-24,3,active,17-May-24,23.82,9,1,Clothing,Foundation,Beauty,Male,214.38,26-35,560,853,May-24,80
ORD5160,CUST1160,21,PROD360,Germany,22-May-22,02-Nov-22,1,active,07-Aug-22,241.3,6,21,Clothing,Yoga Mat,Sports,Male,1447.8,18-25,1206,164,Aug-22,60
ORD5161,CUST1161,65,PROD361,Canada,30-Jul-22,13-Aug-22,5,active,27-Jul-25,292.25,3,24,Beauty,Tennis Racket,Sports,Female,876.75,56+,1287,14,Jul-25,80
ORD5162,CUST1162,30,PROD362,Canada,30-Sep-20,30-Sep-23,4,cancelled,04-Mar-22,139.58,6,44,Clothing,Blender,Home,Female,837.48,26-35,874,1095,Mar-22,80
ORD5163,CUST1163,38,PROD363,Pakistan,02-Jul-23,21-Dec-24,4,cancelled,16-Oct-23,400.08,4,38,Clothing,Running Shoes,Sports,Female,1600.32,36-45,426,538,Oct-23,80
ORD5164,CUST1164,64,PROD364,Germany,19-Nov-22,14-Mar-23,3,paused,01-Aug-23,901.2,2,34,Electronics,Vacuum Cleaner,Home,Male,1802.4,56+,1074,115,Aug-23,100
ORD5165,CUST1165,45,PROD365,Germany,12-May-23,10-Aug-24,5,active,11-Jun-25,597.67,3,9,Electronics,Blender,Home,Male,1793.01,36-45,559,456,Jun-25,80
ORD5166,CUST1166,41,PROD366,UK,03-Sep-21,23-Nov-24,2,cancelled,04-Feb-23,77.76,3,3,Electronics,Running Shoes,Sports,Male,233.28,36-45,454,1177,Feb-23,70
ORD5167,CUST1167,38,PROD367,Pakistan,23-Nov-21,13-Jun-23,1,cancelled,02-Dec-22,15.8,6,8,Home,Cricket Bat,Sports,Male,94.8,36-45,983,567,Dec-22,60
ORD5168,CUST1168,62,PROD368,Germany,23-Jan-21,04-Jan-23,2,active,09-Aug-23,151.98,5,36,Home,Running Shoes,Sports,Other,759.9,56+,1143,711,Aug-23,70
ORD5169,CUST1169,47,PROD369,India,02-May-21,28-Oct-22,5,active,16-May-21,35.32,6,49,Sports,Shirt,Clothing,Male,211.92,46-55,1211,544,May-21,80
ORD5170,CUST1170,65,PROD370,UK,09-May-21,01-May-24,5,active,27-Feb-25,161.03,9,47,Electronics,Basketball,Sports,Female,1449.27,56+,660,1088,Feb-25,80
ORD5171,CUST1171,36,PROD371,UK,17-Apr-21,12-Jun-24,1,cancelled,17-Sep-22,621.17,2,2,Home,Sneakers,Clothing,Female,1242.34,36-45,618,1152,Sep-22,60
ORD5172,CUST1172,64,PROD372,Canada,19-Feb-22,15-Apr-23,0,cancelled,28-Feb-24,261.65,5,28,Sports,Skirt,Clothing,Female,1308.25,56+,1042,420,Feb-24,50
ORD5173,CUST1173,38,PROD373,Pakistan,12-May-22,02-Dec-24,5,cancelled,11-May-25,332.86,5,42,Beauty,Lamp,Home,Male,1664.3,36-45,445,935,May-25,80
ORD5174,CUST1174,51,PROD374,Germany,15-Feb-23,15-Nov-24,4,active,09-May-25,68.45,3,39,Beauty,Shampoo,Beauty,Male,205.35,46-55,462,639,May-25,80
ORD5175,CUST1175,62,PROD375,Pakistan,15-Sep-21,19-Feb-24,5,active,20-Sep-24,274.96,4,26,Sports,Smartphone,Electronics,Male,1099.84,56+,732,887,Sep-24,80
ORD5176,CUST1176,20,PROD376,Pakistan,11-Jul-23,13-Jul-24,3,cancelled,29-Sep-24,859.4,2,17,Sports,Bluetooth Speaker,Electronics,Male,1718.8,18-25,587,368,Sep-24,80
ORD5177,CUST1177,21,PROD377,Canada,19-Nov-20,04-Nov-22,4,paused,28-Oct-22,103.64,9,34,Sports,Cricket Bat,Sports,Female,932.76,18-25,1204,715,Oct-22,100
ORD5178,CUST1178,45,PROD378,Canada,14-Nov-21,19-Jul-22,3,cancelled,06-Sep-23,993.48,2,18,Beauty,Perfume,Beauty,Female,1986.96,36-45,1312,247,Sep-23,80
ORD5179,CUST1179,48,PROD379,Germany,24-Jul-21,06-Oct-21,2,active,10-Apr-22,348.34,2,15,Sports,Lipstick,Beauty,Male,696.68,46-55,1598,74,Apr-22,70
ORD5180,CUST1180,48,PROD380,Pakistan,10-Apr-23,01-May-24,0,active,18-Jul-25,18.7,6,33,Beauty,Microwave,Home,Male,112.2,46-55,660,387,Jul-25,50
ORD5181,CUST1181,33,PROD381,Pakistan,21-Mar-23,17-Apr-24,3,cancelled,11-May-25,1543.22,1,42,Sports,T-Shirt,Clothing,Male,1543.22,26-35,674,393,May-25,80
ORD5182,CUST1182,37,PROD382,India,01-Aug-21,28-Jul-25,0,active,21-Apr-24,183.2,8,5,Beauty,Headphones,Electronics,Male,1465.6,36-45,207,1457,Apr-24,50
ORD5183,CUST1183,59,PROD383,Canada,19-Apr-21,14-Oct-22,2,active,17-Aug-24,215.88,8,23,Clothing,Smartwatch,Electronics,Male,1727.04,56+,1225,543,Aug-24,70
ORD5184,CUST1184,37,PROD384,USA,09-Jul-23,07-Mar-25,3,active,31-Oct-24,1071.13,1,33,Electronics,Running Shoes,Sports,Male,1071.13,36-45,350,607,Oct-24,80
ORD5185,CUST1185,47,PROD385,Canada,22-Jun-22,17-Feb-25,2,active,28-Feb-25,22.07,9,9,Home,Cricket Bat,Sports,Female,198.63,46-55,368,971,Feb-25,70
ORD5186,CUST1186,62,PROD386,Canada,08-Aug-21,12-Jul-25,5,active,14-Oct-22,200.21,4,10,Beauty,Jacket,Clothing,Female,800.84,56+,223,1434,Oct-22,80
ORD5187,CUST1187,26,PROD387,India,06-May-23,24-Mar-25,1,cancelled,14-Apr-25,678.67,2,39,Home,Tennis Racket,Sports,Female,1357.34,26-35,333,688,Apr-25,60
ORD5188,CUST1188,20,PROD388,Pakistan,25-May-21,10-Oct-24,0,active,14-Sep-24,689.37,2,34,Beauty,Microwave,Home,Female,1378.74,18-25,498,1234,Sep-24,50
ORD5189,CUST1189,40,PROD389,Germany,22-Oct-22,26-Feb-23,5,active,04-Aug-25,180.98,6,40,Electronics,Skirt,Clothing,Male,1085.88,36-45,1090,127,Aug-25,80
ORD5190,CUST1190,49,PROD390,Pakistan,19-Jul-21,02-Jan-23,4,cancelled,04-Jun-25,148.34,5,7,Electronics,Camera,Electronics,Female,741.7,46-55,1145,532,Jun-25,80
ORD5191,CUST1191,33,PROD391,UK,15-Feb-22,25-Oct-22,4,cancelled,02-May-22,127.83,7,9,Electronics,Bluetooth Speaker,Electronics,Male,894.81,26-35,1214,252,May-22,80
ORD5192,CUST1192,54,PROD392,Pakistan,03-Oct-21,14-Feb-24,2,active,02-Jan-25,187.02,8,29,Clothing,Lipstick,Beauty,Other,1496.16,46-55,737,864,Jan-25,70
ORD5193,CUST1193,28,PROD393,Canada,14-Aug-21,02-Jun-23,5,active,07-May-24,175.71,7,26,Home,T-Shirt,Clothing,Male,1229.97,26-35,994,657,May-24,80
ORD5194,CUST1194,36,PROD394,Canada,10-May-21,18-Feb-22,2,cancelled,01-Jul-21,39.74,9,10,Home,Conditioner,Beauty,Female,357.66,36-45,1463,284,Jul-21,70
ORD5195,CUST1195,57,PROD395,India,19-Jul-23,21-Aug-24,0,active,14-Jan-25,199.73,6,46,Electronics,Dumbbells,Sports,Male,1198.38,56+,548,399,Jan-25,50
ORD5196,CUST1196,36,PROD396,India,07-Oct-20,19-Dec-22,3,active,22-May-22,30.76,9,49,Beauty,Jeans,Clothing,Male,276.84,36-45,1159,803,May-22,80
ORD5197,CUST1197,34,PROD397,USA,01-Oct-22,03-Mar-23,2,active,20-Mar-23,429.25,4,45,Electronics,Headphones,Electronics,Male,1717,26-35,1085,153,Mar-23,70
ORD5198,CUST1198,39,PROD398,USA,25-Apr-22,06-Mar-24,4,cancelled,20-Nov-22,122.72,9,35,Electronics,Shirt,Clothing,Female,1104.48,36-45,716,681,Nov-22,80
ORD5199,CUST1199,32,PROD399,Pakistan,11-Oct-22,29-Mar-23,4,active,05-May-24,504.16,3,43,Electronics,Hoodie,Clothing,Male,1512.48,26-35,1059,169,May-24,80
ORD5200,CUST1200,69,PROD400,Germany,11-Jul-21,19-Sep-23,2,cancelled,09-Sep-21,483.12,4,23,Sports,Shampoo,Beauty,Female,1932.48,56+,885,800,Sep-21,70
ORD5201,CUST1201,61,PROD401,India,29-Mar-23,02-Jun-25,0,cancelled,21-Apr-23,138.92,6,47,Electronics,Shirt,Clothing,Male,833.52,56+,263,796,Apr-23,50
ORD5202,CUST1202,68,PROD402,UK,06-Nov-21,27-Dec-22,4,active,17-Apr-25,299.78,6,13,Home,Vacuum Cleaner,Home,Female,1798.68,56+,1151,416,Apr-25,80
ORD5203,CUST1203,61,PROD403,Germany,22-Jul-21,15-Mar-23,4,cancelled,04-Sep-22,296.68,6,6,Clothing,Dress,Clothing,Other,1780.08,56+,1073,601,Sep-22,80
ORD5204,CUST1204,22,PROD404,USA,12-May-21,25-Oct-23,0,active,06-Sep-24,63.16,2,13,Clothing,Bluetooth Speaker,Electronics,Female,126.32,18-25,849,896,Sep-24,50
ORD5205,CUST1205,58,PROD405,India,20-Aug-21,22-Apr-25,2,cancelled,30-Jan-24,1484.8,1,13,Clothing,Headphones,Electronics,Male,1484.8,56+,304,1341,Jan-24,70
ORD5206,CUST1206,59,PROD406,Germany,24-Nov-21,11-Dec-23,1,active,08-Jun-24,263.02,6,26,Beauty,Yoga Mat,Sports,Female,1578.12,56+,802,747,Jun-24,60
ORD5207,CUST1207,32,PROD407,India,16-Jul-23,03-Dec-23,1,active,18-Aug-24,1212.26,1,38,Clothing,Vacuum Cleaner,Home,Male,1212.26,26-35,810,140,Aug-24,60
ORD5208,CUST1208,37,PROD408,India,12-Sep-22,17-Aug-23,0,active,18-Feb-23,1790.4,1,33,Beauty,Shirt,Clothing,Male,1790.4,36-45,918,339,Feb-23,50
ORD5209,CUST1209,30,PROD409,Pakistan,12-Apr-22,14-Sep-24,2,active,28-Nov-22,582.62,2,6,Clothing,Sneakers,Clothing,Male,1165.24,26-35,524,886,Nov-22,70
ORD5210,CUST1210,30,PROD410,UK,14-Mar-22,14-Feb-23,0,active,01-Jul-22,181.32,2,40,Home,Moisturizer,Beauty,Female,362.64,26-35,1102,337,Jul-22,50
ORD5211,CUST1211,65,PROD411,UK,08-Mar-22,18-Feb-23,2,paused,15-May-25,174.87,9,34,Sports,Cricket Bat,Sports,Male,1573.83,56+,1098,347,May-25,90
ORD5212,CUST1212,48,PROD412,Canada,26-Apr-22,11-Feb-24,4,cancelled,12-Jun-23,462.9,3,45,Clothing,Refrigerator,Home,Female,1388.7,46-55,740,656,Jun-23,80
ORD5213,CUST1213,56,PROD413,Pakistan,04-Jan-21,26-Jul-24,2,cancelled,14-Apr-25,490.01,3,40,Sports,Headphones,Electronics,Female,1470.03,56+,574,1299,Apr-25,70
ORD5214,CUST1214,29,PROD414,Germany,26-Oct-22,14-Dec-23,0,cancelled,14-Jan-24,1068.34,1,36,Home,Chair,Home,Female,1068.34,26-35,799,414,Jan-24,50
ORD5215,CUST1215,64,PROD415,India,08-Mar-21,19-May-23,4,active,04-May-24,151.03,8,30,Beauty,Smartphone,Electronics,Male,1208.24,56+,1008,802,May-24,80
ORD5216,CUST1216,48,PROD416,Pakistan,06-Nov-22,24-Dec-22,3,active,09-Aug-23,152.35,8,32,Sports,Refrigerator,Home,Female,1218.8,46-55,1154,48,Aug-23,80
ORD5217,CUST1217,59,PROD417,Germany,27-Apr-23,04-Dec-23,5,active,05-Sep-23,277.17,7,3,Electronics,Lipstick,Beauty,Male,1940.19,56+,809,221,Sep-23,80
ORD5218,CUST1218,36,PROD418,Canada,01-Jul-22,28-Feb-25,5,active,26-Aug-23,90.95,1,30,Sports,Moisturizer,Beauty,Female,90.95,36-45,357,973,Aug-23,80
ORD5219,CUST1219,20,PROD419,Canada,20-Aug-23,29-Dec-23,4,active,08-Jun-25,813.9,2,38,Sports,Cricket Bat,Sports,Female,1627.8,18-25,784,131,Jun-25,80
ORD5220,CUST1220,51,PROD420,Pakistan,06-Jun-22,12-Jul-23,3,paused,28-Jul-25,262.87,3,27,Home,Shampoo,Beauty,Female,788.61,46-55,954,401,Jul-25,100
ORD5221,CUST1221,49,PROD421,USA,01-Oct-20,16-May-25,2,active,07-May-23,173.2,8,45,Sports,Running Shoes,Sports,Female,1385.6,46-55,280,1688,May-23,70
ORD5222,CUST1222,46,PROD422,Canada,26-Apr-22,31-May-24,1,active,19-May-24,398.18,5,12,Sports,Perfume,Beauty,Female,1990.9,46-55,630,766,May-24,60
ORD5223,CUST1223,25,PROD423,Pakistan,05-Jan-23,20-Oct-24,0,active,01-May-23,211.82,8,32,Home,Moisturizer,Beauty,Female,1694.56,18-25,488,654,May-23,50
ORD5224,CUST1224,19,PROD424,USA,27-Oct-21,09-Nov-24,1,active,17-Oct-24,255.77,6,21,Beauty,Dumbbells,Sports,Female,1534.62,18-25,468,1109,Oct-24,60
ORD5225,CUST1225,62,PROD425,UK,27-Feb-23,02-Sep-24,5,active,08-May-24,63.52,8,7,Beauty,Dumbbells,Sports,Female,508.16,56+,536,553,May-24,80
ORD5226,CUST1226,52,PROD426,Germany,19-Mar-21,12-Sep-22,2,active,06-Feb-23,317.31,5,45,Electronics,Cricket Bat,Sports,Female,1586.55,46-55,1257,542,Feb-23,70
ORD5227,CUST1227,52,PROD427,Germany,14-Sep-21,26-May-25,5,active,23-Sep-23,436.16,2,11,Sports,Cycling Helmet,Sports,Other,872.32,46-55,270,1350,Sep-23,80
ORD5228,CUST1228,47,PROD428,Germany,16-Mar-22,19-Feb-23,0,active,29-May-23,366.64,4,13,Sports,Cycling Helmet,Sports,Female,1466.56,46-55,1097,340,May-23,50
ORD5229,CUST1229,46,PROD429,UK,25-Jul-22,15-Jan-25,2,active,25-Aug-23,347.76,4,27,Beauty,Shirt,Clothing,Male,1391.04,46-55,401,905,Aug-23,70
ORD5230,CUST1230,18,PROD430,India,21-Jun-22,26-May-23,1,active,29-Nov-23,220.93,8,38,Home,Basketball,Sports,Female,1767.44,18-25,1001,339,Nov-23,60
ORD5231,CUST1231,66,PROD431,Pakistan,12-Jan-23,01-Jun-25,5,active,07-Jun-25,1331.03,1,33,Sports,Sofa,Home,Female,1331.03,56+,264,871,Jun-25,80
ORD5232,CUST1232,54,PROD432,UK,14-Jul-22,06-Oct-23,4,cancelled,11-Apr-24,134.4,5,30,Electronics,Chair,Home,Other,672,46-55,868,449,Apr-24,80
ORD5233,CUST1233,35,PROD433,India,07-Apr-22,02-Jun-24,1,active,24-Nov-23,133.25,9,26,Electronics,Sofa,Home,Female,1199.25,26-35,628,787,Nov-23,60
ORD5234,CUST1234,65,PROD434,USA,16-Nov-21,05-Jan-25,1,cancelled,15-May-22,210.26,9,15,Sports,Cycling Helmet,Sports,Male,1892.34,56+,411,1146,May-22,60
ORD5235,CUST1235,22,PROD435,Pakistan,22-Sep-20,31-Oct-22,0,cancelled,21-Jan-22,80.21,8,47,Clothing,Vacuum Cleaner,Home,Female,641.68,18-25,1208,769,Jan-22,50
ORD5236,CUST1236,60,PROD436,Pakistan,23-Sep-21,16-Jul-22,2,active,11-Sep-23,133.84,4,11,Home,T-Shirt,Clothing,Female,535.36,56+,1315,296,Sep-23,70
ORD5237,CUST1237,57,PROD437,Germany,10-Jan-23,07-Oct-23,1,cancelled,26-Jul-23,286.69,4,28,Electronics,Perfume,Beauty,Female,1146.76,56+,867,270,Jul-23,60
ORD5238,CUST1238,37,PROD438,Canada,29-Nov-21,26-Jan-23,2,active,28-May-25,55.18,8,3,Electronics,Smartphone,Electronics,Female,441.44,36-45,1121,423,May-25,70
ORD5239,CUST1239,50,PROD439,USA,27-Dec-22,26-Feb-25,5,active,04-Feb-25,25.75,7,8,Clothing,Tennis Racket,Sports,Female,180.25,46-55,359,792,Feb-25,80
ORD5240,CUST1240,22,PROD440,Germany,21-May-22,09-Apr-23,5,active,30-May-22,7.42,6,22,Electronics,Lamp,Home,Female,44.52,18-25,1048,323,May-22,80
ORD5241,CUST1241,46,PROD441,Canada,16-Sep-20,23-Jan-22,0,active,19-Oct-24,430.28,4,39,Sports,Jeans,Clothing,Female,1721.12,46-55,1489,494,Oct-24,50
ORD5242,CUST1242,59,PROD442,India,09-May-21,03-May-25,2,active,24-Apr-23,307.95,3,40,Clothing,Bluetooth Speaker,Electronics,Male,923.85,56+,293,1455,Apr-23,70
ORD5243,CUST1243,53,PROD443,Germany,18-Dec-21,12-Jul-22,2,active,24-Oct-23,235.7,1,5,Beauty,Lipstick,Beauty,Female,235.7,46-55,1319,206,Oct-23,70
ORD5244,CUST1244,40,PROD444,USA,17-Oct-22,28-Mar-24,5,active,03-Apr-23,174.95,8,23,Home,Cycling Helmet,Sports,Female,1399.6,36-45,694,528,Apr-23,80
ORD5245,CUST1245,67,PROD445,UK,31-Oct-20,23-Jul-21,0,active,06-Jul-25,232.39,4,40,Beauty,Conditioner,Beauty,Female,929.56,56+,1673,265,Jul-25,50
ORD5246,CUST1246,26,PROD446,Germany,13-Jan-21,16-Mar-24,2,active,03-May-24,266.75,4,23,Electronics,Vacuum Cleaner,Home,Male,1067,26-35,706,1158,May-24,70
ORD5247,CUST1247,67,PROD447,UK,18-Nov-22,23-Mar-25,5,active,30-Sep-23,32.82,2,39,Beauty,Gaming Console,Electronics,Female,65.64,56+,334,856,Sep-23,80
ORD5248,CUST1248,23,PROD448,USA,29-Aug-21,21-Nov-21,2,paused,30-Apr-22,597.36,3,11,Electronics,Conditioner,Beauty,Male,1792.08,18-25,1552,84,Apr-22,90
ORD5249,CUST1249,51,PROD449,India,18-Dec-22,07-Dec-24,1,cancelled,14-Sep-24,147.45,8,18,Beauty,Conditioner,Beauty,Female,1179.6,46-55,440,720,Sep-24,60
ORD5250,CUST1250,64,PROD450,India,21-Feb-21,16-Nov-24,2,active,12-Jan-22,91.92,7,39,Electronics,Running Shoes,Sports,Female,643.44,56+,461,1364,Jan-22,70
ORD5251,CUST1251,42,PROD451,Germany,20-May-23,08-Nov-24,2,active,09-Oct-23,89.68,6,39,Home,Skirt,Clothing,Female,538.08,36-45,469,538,Oct-23,70
ORD5252,CUST1252,23,PROD452,Pakistan,13-May-21,17-Apr-24,1,paused,02-Feb-22,269.62,5,6,Sports,Blender,Home,Male,1348.1,18-25,674,1070,Feb-22,80
ORD5253,CUST1253,57,PROD453,India,12-Feb-21,11-May-21,0,active,10-Dec-22,214.01,1,37,Clothing,Jeans,Clothing,Female,214.01,56+,1746,88,Dec-22,50
ORD5254,CUST1254,29,PROD454,India,12-Sep-22,28-Mar-25,0,active,05-Mar-24,368.2,2,24,Sports,Headphones,Electronics,Male,736.4,26-35,329,928,Mar-24,50
ORD5255,CUST1255,60,PROD455,USA,09-Feb-23,18-Dec-23,5,paused,15-Aug-24,560.24,2,40,Clothing,Cricket Bat,Sports,Female,1120.48,56+,795,312,Aug-24,100
ORD5256,CUST1256,22,PROD456,Germany,28-May-21,10-Sep-24,2,active,20-Feb-23,262.89,1,44,Home,Dumbbells,Sports,Female,262.89,18-25,528,1201,Feb-23,70
ORD5257,CUST1257,56,PROD457,Canada,18-Oct-21,24-Jan-25,2,cancelled,31-Aug-23,113.52,8,14,Beauty,Football,Sports,Male,908.16,56+,392,1194,Aug-23,70
ORD5258,CUST1258,65,PROD458,India,02-Sep-20,20-Apr-25,2,active,14-Aug-23,78.71,7,35,Beauty,Dining Table,Home,Female,550.97,56+,306,1691,Aug-23,70
ORD5259,CUST1259,40,PROD459,USA,18-Feb-21,17-Apr-25,0,active,02-Oct-21,283.52,3,48,Home,Smartphone,Electronics,Male,850.56,36-45,309,1519,Oct-21,50
ORD5260,CUST1260,34,PROD460,UK,14-Dec-22,06-Aug-23,1,active,23-Feb-23,174.45,9,14,Clothing,Headphones,Electronics,Female,1570.05,26-35,929,235,Feb-23,60
ORD5261,CUST1261,36,PROD461,UK,02-Sep-22,01-Aug-25,5,paused,28-May-23,165.34,6,8,Home,Skirt,Clothing,Female,992.04,36-45,203,1064,May-23,100
ORD5262,CUST1262,46,PROD462,India,03-Apr-23,29-Sep-23,1,active,17-May-24,274.67,4,25,Home,Conditioner,Beauty,Female,1098.68,46-55,875,179,May-24,60
ORD5263,CUST1263,65,PROD463,UK,02-Sep-20,05-Mar-23,5,paused,26-Oct-20,73.91,5,28,Clothing,Smartwatch,Electronics,Male,369.55,56+,1083,914,Oct-20,100
ORD5264,CUST1264,31,PROD464,Pakistan,22-Jul-22,30-May-24,3,cancelled,20-Jul-24,330.52,2,37,Clothing,Foundation,Beauty,Female,661.04,26-35,631,678,Jul-24,80
ORD5265,CUST1265,57,PROD465,Germany,27-Feb-23,18-Nov-24,3,cancelled,25-Dec-23,1865.18,1,47,Electronics,Lipstick,Beauty,Female,1865.18,56+,459,630,Dec-23,80
ORD5266,CUST1266,32,PROD466,Pakistan,25-Apr-23,07-Mar-24,1,paused,15-Sep-24,1624.53,1,16,Home,Skirt,Clothing,Male,1624.53,26-35,715,317,Sep-24,80
ORD5267,CUST1267,47,PROD467,India,28-Jul-22,19-Jan-24,2,active,26-Oct-24,222.38,3,12,Sports,Lamp,Home,Male,667.14,46-55,763,540,Oct-24,70
ORD5268,CUST1268,28,PROD468,USA,29-Oct-22,02-Mar-25,3,active,09-Dec-23,190.6,8,1,Clothing,Jeans,Clothing,Male,1524.8,26-35,355,855,Dec-23,80
ORD5269,CUST1269,58,PROD469,UK,30-Nov-21,19-Sep-22,3,cancelled,09-Jul-25,157.4,4,45,Sports,Blender,Home,Female,629.6,56+,1250,293,Jul-25,80
ORD5270,CUST1270,27,PROD470,Germany,04-May-21,14-Nov-22,1,cancelled,05-Nov-22,97.56,7,17,Electronics,Dress,Clothing,Female,682.92,26-35,1194,559,Nov-22,60
ORD5271,CUST1271,52,PROD471,India,06-Nov-21,05-Mar-25,4,paused,30-Sep-22,43.76,8,38,Sports,Skirt,Clothing,Female,350.08,46-55,352,1215,Sep-22,100
ORD5272,CUST1272,28,PROD472,USA,31-Oct-22,27-Mar-23,3,active,07-May-24,238.3,8,41,Clothing,Vacuum Cleaner,Home,Female,1906.4,26-35,1061,147,May-24,80
ORD5273,CUST1273,53,PROD473,Pakistan,28-Mar-21,06-Mar-23,1,active,18-Aug-23,247.28,6,49,Sports,Moisturizer,Beauty,Female,1483.68,46-55,1082,708,Aug-23,60
ORD5274,CUST1274,61,PROD474,USA,31-Aug-21,18-Feb-22,0,active,29-Dec-22,341.04,3,1,Beauty,Dining Table,Home,Female,1023.12,56+,1463,171,Dec-22,50
ORD5275,CUST1275,53,PROD475,Germany,06-Sep-21,21-Apr-22,3,active,06-Sep-22,730.44,2,46,Clothing,Moisturizer,Beauty,Female,1460.88,46-55,1401,227,Sep-22,80
ORD5276,CUST1276,59,PROD476,UK,29-May-22,22-Aug-24,3,cancelled,13-Feb-23,14.55,8,12,Home,Headphones,Electronics,Female,116.4,56+,547,816,Feb-23,80
ORD5277,CUST1277,33,PROD477,India,09-Dec-22,18-May-24,4,active,23-Jan-25,224.89,6,30,Electronics,Dining Table,Home,Female,1349.34,26-35,643,526,Jan-25,80
ORD5278,CUST1278,53,PROD478,UK,06-May-23,18-Apr-25,0,paused,05-Sep-24,244.49,7,41,Sports,Bluetooth Speaker,Electronics,Female,1711.43,46-55,308,713,Sep-24,70
ORD5279,CUST1279,47,PROD479,Germany,14-Oct-20,09-Sep-23,4,cancelled,22-Dec-23,284.09,2,49,Sports,Running Shoes,Sports,Male,568.18,46-55,895,1060,Dec-23,80
ORD5280,CUST1280,52,PROD480,Canada,20-Oct-22,05-Jun-23,5,active,15-Jul-23,239.57,4,14,Clothing,Bluetooth Speaker,Electronics,Male,958.28,46-55,991,228,Jul-23,80
ORD5281,CUST1281,59,PROD481,UK,04-Apr-21,03-Aug-21,0,cancelled,16-Aug-21,102.62,3,23,Home,Yoga Mat,Sports,Female,307.86,56+,1662,121,Aug-21,50
